year,class,round,session,pos,rider_id,number,team,maker,points,result
2024,MotoGP,10,SPR,17,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,,FIN
2024,MotoGP,10,SPR,18,remy-gardner,87,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,10,SPR,,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,,DNF
2024,MotoGP,10,SPR,,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,,DNF
2024,MotoGP,10,SPR,,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,,DNF
2024,MotoGP,10,SPR,,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,,DNF
2024,MotoGP,10,RAC,1,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,25,FIN
2024,MotoGP,10,RAC,2,jorge-martin,89,Prima Pramac Racing,ドゥカティ,20,FIN
2024,MotoGP,10,RAC,3,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,16,FIN
2024,MotoGP,10,RAC,4,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,13,FIN
2024,MotoGP,10,RAC,5,fabio-di-giannantonio,49,Pertamina Enduro VR46 Racing Team,ドゥカティ,11,FIN
2024,MotoGP,10,RAC,6,aleix-espargaro,41,Aprilia Racing,アプリリア,10,FIN
2024,MotoGP,10,RAC,7,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,9,FIN
2024,MotoGP,10,RAC,8,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,8,FIN
2024,MotoGP,10,RAC,9,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,7,FIN
2024,MotoGP,10,RAC,10,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,6,FIN
2024,MotoGP,10,RAC,11,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,5,FIN
2024,MotoGP,10,RAC,12,jack-miller,43,Red Bull KTM Factory Racing,KTM,4,FIN
2024,MotoGP,10,RAC,13,maverick-vinales,12,Aprilia Racing,アプリリア,3,FIN
2024,MotoGP,10,RAC,14,johann-zarco,5,CASTROL Honda LCR,ホンダ,2,FIN
2024,MotoGP,10,RAC,15,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,1,FIN
2024,MotoGP,10,RAC,16,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,,FIN
2024,MotoGP,10,RAC,17,luca-marini,10,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,10,RAC,18,remy-gardner,87,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,10,RAC,,joan-mir,36,Repsol Honda Team,ホンダ,,DNF
2024,MotoGP,10,RAC,,miguel-oliveira,88,Trackhouse Racing,アプリリア,,DNF
2024,MotoGP,10,RAC,,brad-binder,33,Red Bull KTM Factory Racing,KTM,,DNF
2024,MotoGP,10,RAC,,raul-fernandez,25,Trackhouse Racing,アプリリア,,DNF
2024,MotoGP,11,SPR,1,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,12,FIN
2024,MotoGP,11,SPR,2,jorge-martin,89,Prima Pramac Racing,ドゥカティ,9,FIN
2024,MotoGP,11,SPR,3,aleix-espargaro,41,Aprilia Racing,アプリリア,7,FIN
2024,MotoGP,11,SPR,4,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,6,FIN
2024,MotoGP,11,SPR,5,jack-miller,43,Red Bull KTM Factory Racing,KTM,5,FIN
2024,MotoGP,11,SPR,6,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,4,FIN
2024,MotoGP,11,SPR,7,brad-binder,33,Red Bull KTM Factory Racing,KTM,3,FIN
2024,MotoGP,11,SPR,8,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,2,FIN
2024,MotoGP,11,SPR,9,pol-espargaro,44,Red Bull KTM Factory Racing,KTM,1,FIN
2024,MotoGP,11,SPR,10,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,,FIN
2024,MotoGP,11,SPR,11,maverick-vinales,12,Aprilia Racing,アプリリア,,FIN
2024,MotoGP,11,SPR,12,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,11,SPR,13,miguel-oliveira,88,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,11,SPR,14,raul-fernandez,25,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,11,SPR,15,johann-zarco,5,CASTROL Honda LCR,ホンダ,,FIN
2024,MotoGP,11,SPR,16,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,,FIN
2024,MotoGP,11,SPR,17,luca-marini,10,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,11,SPR,18,lorenzo-savadori,32,Aprilia Racing,アプリリア,,FIN
2024,MotoGP,11,SPR,19,joan-mir,36,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,11,SPR,20,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,,FIN
2024,MotoGP,11,SPR,,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,,DNF
2024,MotoGP,11,SPR,,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,,DNF
2024,MotoGP,11,SPR,,alex-rins,42,Monster Energy Yamaha MotoGP Team,ヤマハ,,DNF
2024,MotoGP,11,SPR,,stefan-bradl,6,HRC Test Team,ホンダ,,DNF
2024,MotoGP,11,RAC,1,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,25,FIN
2024,MotoGP,11,RAC,2,jorge-martin,89,Prima Pramac Racing,ドゥカティ,20,FIN
2024,MotoGP,11,RAC,3,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,16,FIN
2024,MotoGP,11,RAC,4,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,13,FIN
2024,MotoGP,11,RAC,5,brad-binder,33,Red Bull KTM Factory Racing,KTM,11,FIN
2024,MotoGP,11,RAC,6,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,10,FIN
2024,MotoGP,11,RAC,7,maverick-vinales,12,Aprilia Racing,アプリリア,9,FIN
2024,MotoGP,11,RAC,8,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,8,FIN
2024,MotoGP,11,RAC,9,aleix-espargaro,41,Aprilia Racing,アプリリア,7,FIN
2024,MotoGP,11,RAC,10,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,6,FIN
2024,MotoGP,11,RAC,11,pol-espargaro,44,Red Bull KTM Factory Racing,KTM,5,FIN
2024,MotoGP,11,RAC,12,miguel-oliveira,88,Trackhouse Racing,アプリリア,4,FIN
2024,MotoGP,11,RAC,13,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,3,FIN
2024,MotoGP,11,RAC,14,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,2,FIN
2024,MotoGP,11,RAC,15,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,1,FIN
2024,MotoGP,11,RAC,16,alex-rins,42,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,11,RAC,17,joan-mir,36,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,11,RAC,18,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,11,RAC,19,jack-miller,43,Red Bull KTM Factory Racing,KTM,,FIN
2024,MotoGP,11,RAC,20,lorenzo-savadori,32,Aprilia Racing,アプリリア,,FIN
2024,MotoGP,11,RAC,21,johann-zarco,5,CASTROL Honda LCR,ホンダ,,FIN
2024,MotoGP,11,RAC,22,stefan-bradl,6,HRC Test Team,ホンダ,,FIN
2024,MotoGP,11,RAC,,raul-fernandez,25,Trackhouse Racing,アプリリア,,DNF
2024,MotoGP,11,RAC,,luca-marini,10,Repsol Honda Team,ホンダ,,DNF
2024,MotoGP,12,SPR,1,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,12,FIN
2024,MotoGP,12,SPR,2,jorge-martin,89,Prima Pramac Racing,ドゥカティ,9,FIN
2024,MotoGP,12,SPR,3,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,7,FIN
2024,MotoGP,12,SPR,4,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,6,FIN
2024,MotoGP,12,SPR,5,miguel-oliveira,88,Trackhouse Racing,アプリリア,5,FIN
2024,MotoGP,12,SPR,6,brad-binder,33,Red Bull KTM Factory Racing,KTM,4,FIN
2024,MotoGP,12,SPR,7,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,3,FIN
2024,MotoGP,12,SPR,8,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,2,FIN
2024,MotoGP,12,SPR,9,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,1,FIN
2024,MotoGP,12,SPR,10,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,,FIN
2024,MotoGP,12,SPR,11,raul-fernandez,25,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,12,SPR,12,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,,FIN
2024,MotoGP,12,SPR,13,jack-miller,43,Red Bull KTM Factory Racing,KTM,,FIN
2024,MotoGP,12,SPR,14,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,,FIN
2024,MotoGP,12,SPR,15,fabio-di-giannantonio,49,Pertamina Enduro VR46 Racing Team,ドゥカティ,,FIN
2024,MotoGP,12,SPR,16,luca-marini,10,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,12,SPR,17,alex-rins,42,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,12,SPR,18,joan-mir,36,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,12,SPR,19,maverick-vinales,12,Aprilia Racing,アプリリア,,FIN
2024,MotoGP,12,SPR,,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,,DNF
2024,MotoGP,12,SPR,,johann-zarco,5,CASTROL Honda LCR,ホンダ,,DNF
2024,MotoGP,12,SPR,,aleix-espargaro,41,Aprilia Racing,アプリリア,,DNF
2024,MotoGP,12,RAC,1,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,25,FIN
2024,MotoGP,12,RAC,2,jorge-martin,89,Prima Pramac Racing,ドゥカティ,20,FIN
2024,MotoGP,12,RAC,3,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,16,FIN
2024,MotoGP,12,RAC,4,brad-binder,33,Red Bull KTM Factory Racing,KTM,13,FIN
2024,MotoGP,12,RAC,5,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,11,FIN
2024,MotoGP,12,RAC,6,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,10,FIN
2024,MotoGP,12,RAC,7,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,9,FIN
2024,MotoGP,12,RAC,8,fabio-di-giannantonio,49,Pertamina Enduro VR46 Racing Team,ドゥカティ,8,FIN
2024,MotoGP,12,RAC,9,alex-rins,42,Monster Energy Yamaha MotoGP Team,ヤマハ,7,FIN
2024,MotoGP,12,RAC,10,aleix-espargaro,41,Aprilia Racing,アプリリア,6,FIN
2024,MotoGP,12,RAC,11,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,5,FIN
2024,MotoGP,12,RAC,12,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,4,FIN
2024,MotoGP,12,RAC,13,johann-zarco,5,CASTROL Honda LCR,ホンダ,3,FIN
2024,MotoGP,12,RAC,14,joan-mir,36,Repsol Honda Team,ホンダ,2,FIN
2024,MotoGP,12,RAC,15,jack-miller,43,Red Bull KTM Factory Racing,KTM,1,FIN
2024,MotoGP,12,RAC,16,raul-fernandez,25,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,12,RAC,17,luca-marini,10,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,12,RAC,,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,,DNF
2024,MotoGP,12,RAC,,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,,DNF
2024,MotoGP,12,RAC,,maverick-vinales,12,Aprilia Racing,アプリリア,,DNF
2024,MotoGP,12,RAC,,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,,DNF
2024,MotoGP,12,RAC,,miguel-oliveira,88,Trackhouse Racing,アプリリア,,DNF
2024,MotoGP,13,SPR,1,jorge-martin,89,Prima Pramac Racing,ドゥカティ,12,FIN
2024,MotoGP,13,SPR,2,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,9,FIN
2024,MotoGP,13,SPR,3,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,7,FIN
2024,MotoGP,13,SPR,4,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,6,FIN
2024,MotoGP,13,SPR,5,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,5,FIN
2024,MotoGP,13,SPR,6,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,4,FIN
2024,MotoGP,13,SPR,7,brad-binder,33,Red Bull KTM Factory Racing,KTM,3,FIN
2024,MotoGP,13,SPR,8,jack-miller,43,Red Bull KTM Factory Racing,KTM,2,FIN
2024,MotoGP,13,SPR,9,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,1,FIN
2024,MotoGP,13,SPR,10,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,,FIN
2024,MotoGP,13,SPR,11,maverick-vinales,12,Aprilia Racing,アプリリア,,FIN
2024,MotoGP,13,SPR,12,aleix-espargaro,41,Aprilia Racing,アプリリア,,FIN
2024,MotoGP,13,SPR,13,johann-zarco,5,CASTROL Honda LCR,ホンダ,,FIN
2024,MotoGP,13,SPR,14,pol-espargaro,44,Red Bull KTM Factory Racing,KTM,,FIN
2024,MotoGP,13,SPR,15,miguel-oliveira,88,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,13,SPR,16,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,,FIN
2024,MotoGP,13,SPR,17,raul-fernandez,25,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,13,SPR,18,luca-marini,10,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,13,SPR,19,alex-rins,42,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,13,SPR,20,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,,FIN
2024,MotoGP,13,SPR,,fabio-di-giannantonio,49,Pertamina Enduro VR46 Racing Team,ドゥカティ,,DNF
2024,MotoGP,13,SPR,,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,,DNF
2024,MotoGP,13,SPR,,stefan-bradl,6,HRC Test Team,ホンダ,,DNF
2024,MotoGP,13,RAC,1,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,25,FIN
2024,MotoGP,13,RAC,2,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,20,FIN
2024,MotoGP,13,RAC,3,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,16,FIN
2024,MotoGP,13,RAC,4,brad-binder,33,Red Bull KTM Factory Racing,KTM,13,FIN
2024,MotoGP,13,RAC,5,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,11,FIN
2024,MotoGP,13,RAC,6,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,10,FIN
2024,MotoGP,13,RAC,7,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,9,FIN
2024,MotoGP,13,RAC,8,jack-miller,43,Red Bull KTM Factory Racing,KTM,8,FIN
2024,MotoGP,13,RAC,9,fabio-di-giannantonio,49,Pertamina Enduro VR46 Racing Team,ドゥカティ,7,FIN
2024,MotoGP,13,RAC,10,pol-espargaro,44,Red Bull KTM Factory Racing,KTM,6,FIN
2024,MotoGP,13,RAC,11,miguel-oliveira,88,Trackhouse Racing,アプリリア,5,FIN
2024,MotoGP,13,RAC,12,johann-zarco,5,CASTROL Honda LCR,ホンダ,4,FIN
2024,MotoGP,13,RAC,13,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,3,FIN
2024,MotoGP,13,RAC,14,stefan-bradl,6,HRC Test Team,ホンダ,2,FIN
2024,MotoGP,13,RAC,15,jorge-martin,89,Prima Pramac Racing,ドゥカティ,1,FIN
2024,MotoGP,13,RAC,16,maverick-vinales,12,Aprilia Racing,アプリリア,,FIN
2024,MotoGP,13,RAC,17,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,,FIN
2024,MotoGP,13,RAC,18,raul-fernandez,25,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,13,RAC,19,alex-rins,42,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,13,RAC,,aleix-espargaro,41,Aprilia Racing,アプリリア,,DNF
2024,MotoGP,13,RAC,,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,,DNF
2024,MotoGP,13,RAC,,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,,DNF
2024,MotoGP,14,SPR,1,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,12,FIN
2024,MotoGP,14,SPR,2,jorge-martin,89,Prima Pramac Racing,ドゥカティ,9,FIN
2024,MotoGP,14,SPR,3,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,7,FIN
2024,MotoGP,14,SPR,4,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,6,FIN
2024,MotoGP,14,SPR,5,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,5,FIN
2024,MotoGP,14,SPR,6,brad-binder,33,Red Bull KTM Factory Racing,KTM,4,FIN
2024,MotoGP,14,SPR,7,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,3,FIN
2024,MotoGP,14,SPR,8,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,2,FIN
2024,MotoGP,14,SPR,9,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,1,FIN
2024,MotoGP,14,SPR,10,maverick-vinales,12,Aprilia Racing,アプリリア,,FIN
2024,MotoGP,14,SPR,11,miguel-oliveira,88,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,14,SPR,12,aleix-espargaro,41,Aprilia Racing,アプリリア,,FIN
2024,MotoGP,14,SPR,13,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,,FIN
2024,MotoGP,14,SPR,14,jack-miller,43,Red Bull KTM Factory Racing,KTM,,FIN
2024,MotoGP,14,SPR,15,luca-marini,10,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,14,SPR,16,johann-zarco,5,CASTROL Honda LCR,ホンダ,,FIN
2024,MotoGP,14,SPR,17,raul-fernandez,25,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,14,SPR,18,fabio-di-giannantonio,49,Pertamina Enduro VR46 Racing Team,ドゥカティ,,FIN
2024,MotoGP,14,SPR,19,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,,FIN
2024,MotoGP,14,SPR,20,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,,FIN
2024,MotoGP,14,SPR,21,joan-mir,36,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,14,RAC,1,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,25,FIN
2024,MotoGP,14,RAC,2,jorge-martin,89,Prima Pramac Racing,ドゥカティ,20,FIN
2024,MotoGP,14,RAC,3,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,16,FIN
2024,MotoGP,14,RAC,4,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,13,FIN
2024,MotoGP,14,RAC,5,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,11,FIN
2024,MotoGP,14,RAC,6,maverick-vinales,12,Aprilia Racing,アプリリア,10,FIN
2024,MotoGP,14,RAC,7,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,9,FIN
2024,MotoGP,14,RAC,8,aleix-espargaro,41,Aprilia Racing,アプリリア,8,FIN
2024,MotoGP,14,RAC,9,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,7,FIN
2024,MotoGP,14,RAC,10,miguel-oliveira,88,Trackhouse Racing,アプリリア,6,FIN
2024,MotoGP,14,RAC,11,joan-mir,36,Repsol Honda Team,ホンダ,5,FIN
2024,MotoGP,14,RAC,12,luca-marini,10,Repsol Honda Team,ホンダ,4,FIN
2024,MotoGP,14,RAC,13,raul-fernandez,25,Trackhouse Racing,アプリリア,3,FIN
2024,MotoGP,14,RAC,14,fabio-di-giannantonio,49,Pertamina Enduro VR46 Racing Team,ドゥカティ,2,FIN
2024,MotoGP,14,RAC,15,johann-zarco,5,CASTROL Honda LCR,ホンダ,1,FIN
2024,MotoGP,14,RAC,16,jack-miller,43,Red Bull KTM Factory Racing,KTM,,FIN
2024,MotoGP,14,RAC,17,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,,FIN
2024,MotoGP,14,RAC,18,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,,FIN
2024,MotoGP,14,RAC,19,brad-binder,33,Red Bull KTM Factory Racing,KTM,,FIN
2024,MotoGP,14,RAC,,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,,DNF
2024,MotoGP,14,RAC,,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,,DNF
2024,MotoGP,15,SPR,1,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,12,FIN
2024,MotoGP,15,SPR,2,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,9,FIN
2024,MotoGP,15,SPR,3,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,7,FIN
2024,MotoGP,15,SPR,4,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,6,FIN
2024,MotoGP,15,SPR,5,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,5,FIN
2024,MotoGP,15,SPR,6,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,4,FIN
2024,MotoGP,15,SPR,7,maverick-vinales,12,Aprilia Racing,アプリリア,3,FIN
2024,MotoGP,15,SPR,8,johann-zarco,5,CASTROL Honda LCR,ホンダ,2,FIN
2024,MotoGP,15,SPR,9,fabio-di-giannantonio,49,Pertamina Enduro VR46 Racing Team,ドゥカティ,1,FIN
2024,MotoGP,15,SPR,10,jorge-martin,89,Prima Pramac Racing,ドゥカティ,,FIN
2024,MotoGP,15,SPR,11,jack-miller,43,Red Bull KTM Factory Racing,KTM,,FIN
2024,MotoGP,15,SPR,12,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,15,SPR,13,brad-binder,33,Red Bull KTM Factory Racing,KTM,,FIN
2024,MotoGP,15,SPR,14,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,,FIN
2024,MotoGP,15,SPR,15,alex-rins,42,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,15,SPR,16,aleix-espargaro,41,Aprilia Racing,アプリリア,,FIN
2024,MotoGP,15,SPR,17,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,,FIN
2024,MotoGP,15,SPR,18,luca-marini,10,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,15,SPR,19,raul-fernandez,25,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,15,SPR,,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,,DNF
2024,MotoGP,15,SPR,,joan-mir,36,Repsol Honda Team,ホンダ,,DNF
2024,MotoGP,15,RAC,1,jorge-martin,89,Prima Pramac Racing,ドゥカティ,25,FIN
2024,MotoGP,15,RAC,2,pedro-acosta,31,Red Bull GASGAS Tech3,KTM,20,FIN
2024,MotoGP,15,RAC,3,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,16,FIN
2024,MotoGP,15,RAC,4,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,13,FIN
2024,MotoGP,15,RAC,5,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,11,FIN
2024,MotoGP,15,RAC,6,maverick-vinales,12,Aprilia Racing,アプリリア,10,FIN
2024,MotoGP,15,RAC,7,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,9,FIN
2024,MotoGP,15,RAC,8,brad-binder,33,Red Bull KTM Factory Racing,KTM,8,FIN
2024,MotoGP,15,RAC,9,johann-zarco,5,CASTROL Honda LCR,ホンダ,7,FIN
2024,MotoGP,15,RAC,10,raul-fernandez,25,Trackhouse Racing,アプリリア,6,FIN
2024,MotoGP,15,RAC,11,alex-rins,42,Monster Energy Yamaha MotoGP Team,ヤマハ,5,FIN
2024,MotoGP,15,RAC,12,takaaki-nakagami,30,IDEMITSU Honda LCR,ホンダ,4,FIN
2024,MotoGP,15,RAC,,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,,DNF
2024,MotoGP,15,RAC,,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,,DNF
2024,MotoGP,15,RAC,,joan-mir,36,Repsol Honda Team,ホンダ,,DNF
2024,MotoGP,15,RAC,,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,,DNF
2024,MotoGP,15,RAC,,fabio-di-giannantonio,49,Pertamina Enduro VR46 Racing Team,ドゥカティ,,DNF
2024,MotoGP,15,RAC,,aleix-espargaro,41,Aprilia Racing,アプリリア,,DNF
2024,MotoGP,15,RAC,,luca-marini,10,Repsol Honda Team,ホンダ,,DNF
2024,MotoGP,15,RAC,,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,,DNF
2024,MotoGP,15,RAC,,jack-miller,43,Red Bull KTM Factory Racing,KTM,,DNF
2024,MotoGP,16,SPR,1,francesco-bagnaia,1,Ducati Lenovo Team,ドゥカティ,12,FIN
2024,MotoGP,16,SPR,2,enea-bastianini,23,Ducati Lenovo Team,ドゥカティ,9,FIN
2024,MotoGP,16,SPR,3,marc-marquez,93,Gresini Racing MotoGP,ドゥカティ,7,FIN
2024,MotoGP,16,SPR,4,jorge-martin,89,Prima Pramac Racing,ドゥカティ,6,FIN
2024,MotoGP,16,SPR,5,franco-morbidelli,21,Prima Pramac Racing,ドゥカティ,5,FIN
2024,MotoGP,16,SPR,6,fabio-di-giannantonio,49,Pertamina Enduro VR46 Racing Team,ドゥカティ,4,FIN
2024,MotoGP,16,SPR,7,alex-marquez,73,Gresini Racing MotoGP,ドゥカティ,3,FIN
2024,MotoGP,16,SPR,8,jack-miller,43,Red Bull KTM Factory Racing,KTM,2,FIN
2024,MotoGP,16,SPR,9,maverick-vinales,12,Aprilia Racing,アプリリア,1,FIN
2024,MotoGP,16,SPR,10,marco-bezzecchi,72,Pertamina Enduro VR46 Racing Team,ドゥカティ,,FIN
2024,MotoGP,16,SPR,11,raul-fernandez,25,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,16,SPR,12,fabio-quartararo,20,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,16,SPR,13,luca-marini,10,Repsol Honda Team,ホンダ,,FIN
2024,MotoGP,16,SPR,14,johann-zarco,5,CASTROL Honda LCR,ホンダ,,FIN
2024,MotoGP,16,SPR,15,augusto-fernandez,37,Red Bull GASGAS Tech3,KTM,,FIN
2024,MotoGP,16,SPR,16,alex-rins,42,Monster Energy Yamaha MotoGP Team,ヤマハ,,FIN
2024,MotoGP,16,SPR,17,lorenzo-savadori,32,Trackhouse Racing,アプリリア,,FIN
2024,MotoGP,16,SPR,18,remy-gardner,87,Yamaha Factory Racing Team,ヤマハ,,FIN
2024,MotoGP,16,SPR,,joan-mir,36,Repsol Honda Team,ホンダ,,DNF
