year,class,rider_id,team_id,entry_name,maker,machine,number,rank,points,status
2024,Moto2,somkiat-chantra,honda-team-asia,IDEMITSU Honda Team Asia,カレックス,トライアンフ製765cc直3エンジン（共通）,,12,104,記憶
2024,Moto2,diogo-moreira,italtrans,Italtrans Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,13,80,記憶
2024,Moto2,albert-arenas,gresini,Gresini Moto2,カレックス,トライアンフ製765cc直3エンジン（共通）,,14,80,記憶
2024,Moto2,jeremy-alcoba,vr46-master-camp,Yamaha VR46 Master Camp Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,15,79,記憶
2024,Moto2,filip-salac,marc-vds,Elf Marc VDS Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,16,73,記憶
2024,Moto2,izan-guevara,aspar,CFMOTO Inde Aspar Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,17,69,記憶
2024,Moto2,senna-agius,intact,Liqui Moly Husqvarna Intact GP,カレックス,トライアンフ製765cc直3エンジン（共通）,,18,67,記憶
2024,Moto2,darryn-binder,intact,Liqui Moly Husqvarna Intact GP,カレックス,トライアンフ製765cc直3エンジン（共通）,,19,55,記憶
2024,Moto2,deniz-oncu,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,20,49,記憶
2024,Moto3,david-alonso,aspar,CFMOTO Valresa Aspar Team,CFMoto,,,1,421,記憶
2024,Moto3,daniel-holgado,tech3,Red Bull GASGAS Tech3,ガスガス,,,2,256,記憶
2024,Moto3,collin-veijer,intact,Liqui Moly Husqvarna Intact GP,ハスクバーナ,,,3,242,記憶
2024,Moto3,ivan-ortola,msi,MT Helmets - MSI,KTM,,,4,224,記憶
2024,Moto3,david-munoz,boe,BOE Motorsports,KTM,,,5,172,記憶
2024,Moto3,adrian-fernandez,leopard,Leopard Racing,ホンダ,,,6,158,記憶
2024,Moto3,jose-antonio-rueda,ajo,Red Bull KTM Ajo,KTM,,,7,157,記憶
2024,Moto3,angel-piqueras,leopard,Leopard Racing,ホンダ,,,8,153,記憶
2024,Moto3,joel-kelso,boe,BOE Motorsports,KTM,,,9,138,記憶
2024,Moto3,taiyo-furusato,honda-team-asia,Honda Team Asia,ホンダ,,,10,137,記憶
2024,Moto3,ryusei-yamanaka,msi,MT Helmets - MSI,KTM,,,11,131,記憶
2024,Moto3,luca-lunetta,sic58,SIC58 Squadra Corse,ホンダ,,,12,112,記憶
2024,Moto3,stefano-nepa,mta,LEVELUP - MTA,KTM,,,13,93,記憶
2024,Moto3,tatsuki-suzuki,intact,Liqui Moly Husqvarna Intact GP,ハスクバーナ,,,14,91,記憶
2024,Moto3,jacob-roulstone,tech3,Red Bull GASGAS Tech3,ガスガス,,,15,66,記憶
2024,Moto3,matteo-bertelle,snipers,Kopron Rivacold Snipers Team,ホンダ,,,16,57,記憶
2024,Moto3,joel-esteban,aspar,CFMOTO Valresa Aspar Team,CFMoto,,,17,45,記憶
2024,Moto3,riccardo-rossi,cip,CIP Green Power,KTM,,,18,33,記憶
2024,Moto3,filippo-farioli,sic58,SIC58 Squadra Corse,ホンダ,,,19,32,記憶
2024,Moto3,scott-ogden,mlav,FleetSafe Honda - MLav Racing,ホンダ,,,20,23,記憶
2025,MotoGP,marc-marquez,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,1,,確認済
2025,MotoGP,alex-marquez,gresini,BK8 Gresini Racing MotoGP,ドゥカティ,デスモセディチ,,2,,確認済
2025,MotoGP,marco-bezzecchi,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,3,,確認済
2025,MotoGP,pedro-acosta,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,4,,確認済
2025,MotoGP,francesco-bagnaia,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,5,,確認済
2025,MotoGP,fabio-di-giannantonio,vr46,Pertamina Enduro VR46 Racing Team,ドゥカティ,デスモセディチ,,6,,確認済
2025,MotoGP,franco-morbidelli,vr46,Pertamina Enduro VR46 Racing Team,ドゥカティ,デスモセディチ,,7,,確認済
2025,MotoGP,fermin-aldeguer,gresini,BK8 Gresini Racing MotoGP,ドゥカティ,デスモセディチ,,8,,確認済
2025,MotoGP,fabio-quartararo,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,9,,確認済
2025,MotoGP,raul-fernandez,trackhouse,Trackhouse MotoGP Team,アプリリア,RS-GP,,10,,確認済
2025,MotoGP,jorge-martin,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,,,確認済
2025,MotoGP,ai-ogura,trackhouse,Trackhouse MotoGP Team,アプリリア,RS-GP,,,,確認済
2025,MotoGP,brad-binder,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,,,確認済
2025,MotoGP,enea-bastianini,tech3,Red Bull KTM Tech3,KTM,RC16,,,,確認済
2025,MotoGP,maverick-vinales,tech3,Red Bull KTM Tech3,KTM,RC16,,,,確認済
2025,MotoGP,alex-rins,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,,,確認済
2025,MotoGP,jack-miller,pramac,Prima Pramac Yamaha MotoGP,ヤマハ,YZR-M1,,,,確認済
2025,MotoGP,miguel-oliveira,pramac,Prima Pramac Yamaha MotoGP,ヤマハ,YZR-M1,,,,確認済
2025,MotoGP,joan-mir,honda-hrc,Honda HRC Castrol,ホンダ,RC213V,,,,確認済
2025,MotoGP,luca-marini,honda-hrc,Honda HRC Castrol,ホンダ,RC213V,,,,確認済
2025,MotoGP,johann-zarco,lcr,LCR Honda,ホンダ,RC213V,,,,確認済
2025,MotoGP,somkiat-chantra,lcr,LCR Honda,ホンダ,RC213V,,,,確認済
2025,Moto2,diogo-moreira,italtrans,Italtrans Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,1,287,記憶
2025,Moto2,manuel-gonzalez,intact,LIQUI MOLY Dynavolt Intact GP,カレックス,トライアンフ製765cc直3エンジン（共通）,,2,257,記憶
2025,Moto2,barry-baltus,fantic,Fantic Racing,カレックス,トライアンフ製765cc直3エンジン（共通）,,3,232,記憶
2025,Moto2,aron-canet,fantic,Fantic Racing,カレックス,トライアンフ製765cc直3エンジン（共通）,,4,227,記憶
2025,Moto2,jake-dixon,marc-vds,ELF Marc VDS Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,5,225,記憶
2025,Moto2,daniel-holgado,aspar,CFMOTO Inde Aspar Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,6,208,記憶
2025,Moto2,celestino-vietti,speed-up,Sync SpeedRS Team,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,7,157,記憶
2025,Moto2,albert-arenas,gresini,ITALJET Gresini Moto2,カレックス,トライアンフ製765cc直3エンジン（共通）,,8,156,記憶
2025,Moto2,david-alonso,aspar,CFMOTO Inde Aspar Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,9,153,記憶
2025,Moto2,senna-agius,intact,LIQUI MOLY Dynavolt Intact GP,カレックス,トライアンフ製765cc直3エンジン（共通）,,10,149,記憶
2025,Moto2,izan-guevara,pramac,BLU CRU Pramac Yamaha Moto2,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,11,134,記憶
2025,Moto2,deniz-oncu,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,12,100,記憶
2025,Moto2,marcos-ramirez,american-racing,OnlyFans American Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,13,100,記憶
2025,Moto2,joe-roberts,american-racing,OnlyFans American Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,14,97,記憶
2025,Moto2,collin-veijer,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,15,97,記憶
2025,Moto2,ivan-ortola,msi,QJMOTOR - FRINSA - MSI,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,16,88,記憶
2025,Moto2,filip-salac,marc-vds,ELF Marc VDS Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,17,85,記憶
2025,Moto2,alonso-lopez,speed-up,Sync SpeedRS Team,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,18,83,記憶
2025,Moto2,tony-arbolino,pramac,BLU CRU Pramac Yamaha Moto2,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,19,76,記憶
2025,Moto2,daniel-munoz,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,20,37,記憶
2025,Moto3,jose-antonio-rueda,ajo,Red Bull KTM Ajo,KTM,,,1,365,記憶
2025,Moto3,angel-piqueras,msi,FRINSA - MT Helmets - MSI,KTM,,,2,281,記憶
2025,Moto3,maximo-quiles,aspar,CFMOTO Valresa Aspar Team,CFMoto,,,3,274,記憶
2025,Moto3,alvaro-carpe,ajo,Red Bull KTM Ajo,KTM,,,4,215,記憶
2025,Moto3,david-munoz,intact,LIQUI MOLY Dynavolt Intact GP,KTM,,,5,197,要確認
2025,Moto3,joel-kelso,mta,LEVELUP-MTA,KTM,,,6,193,記憶
2025,Moto3,adrian-fernandez,leopard,Leopard Racing,ホンダ,,,7,179,記憶
2025,Moto3,taiyo-furusato,honda-team-asia,Honda Team Asia,ホンダ,,,8,172,記憶
2025,Moto3,ryusei-yamanaka,msi,FRINSA - MT Helmets - MSI,KTM,,,9,136,記憶
2025,Moto3,valentin-perrone,tech3,Red Bull KTM Tech3,KTM,,,10,134,記憶
2025,Moto3,david-almansa,leopard,Leopard Racing,ホンダ,,,11,134,記憶
2025,Moto3,luca-lunetta,sic58,SIC58 Squadra Corse,ホンダ,,,12,125,記憶
2025,Moto3,guido-pini,intact,LIQUI MOLY Dynavolt Intact GP,KTM,,,13,111,要確認
2025,Moto3,dennis-foggia,aspar,CFMOTO Valresa Aspar Team,CFMoto,,,14,96,記憶
2025,Moto3,scott-ogden,cip,CIP Green Power,KTM,,,15,62,記憶
2025,Moto3,jacob-roulstone,tech3,Red Bull KTM Tech3,KTM,,,16,61,記憶
2025,Moto3,matteo-bertelle,mta,LEVELUP-MTA,KTM,,,17,55,記憶
2025,Moto3,stefano-nepa,sic58,SIC58 Squadra Corse,ホンダ,,,18,51,記憶
2025,Moto3,joel-esteban,tech3,Red Bull KTM Tech3,KTM,,,19,33,記憶
2025,Moto3,cormac-buchanan,boe,DENSSI Racing - BOE,KTM,,,20,32,記憶
2026,MotoGP,marc-marquez,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,,,確認済
2026,MotoGP,francesco-bagnaia,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,,,確認済
2026,MotoGP,alex-marquez,gresini,Gresini Racing MotoGP,ドゥカティ,デスモセディチ,,,,確認済
2026,MotoGP,fermin-aldeguer,gresini,Gresini Racing MotoGP,ドゥカティ,デスモセディチ,,,,確認済
2026,MotoGP,franco-morbidelli,vr46,VR46 Racing Team,ドゥカティ,デスモセディチ,,,,確認済
2026,MotoGP,fabio-di-giannantonio,vr46,VR46 Racing Team,ドゥカティ,デスモセディチ,,,,確認済
2026,MotoGP,marco-bezzecchi,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,,,確認済
2026,MotoGP,jorge-martin,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,,,確認済
2026,MotoGP,raul-fernandez,trackhouse,Trackhouse MotoGP Team,アプリリア,RS-GP,,,,確認済
2026,MotoGP,ai-ogura,trackhouse,Trackhouse MotoGP Team,アプリリア,RS-GP,,,,確認済
2026,MotoGP,pedro-acosta,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,,,確認済
2026,MotoGP,brad-binder,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,,,確認済
2026,MotoGP,maverick-vinales,tech3,Red Bull KTM Tech3,KTM,RC16,,,,確認済
2026,MotoGP,enea-bastianini,tech3,Red Bull KTM Tech3,KTM,RC16,,,,確認済
2026,MotoGP,luca-marini,honda-hrc,Honda HRC,ホンダ,RC213V,,,,確認済
2026,MotoGP,joan-mir,honda-hrc,Honda HRC,ホンダ,RC213V,,,,確認済
2026,MotoGP,johann-zarco,lcr,LCR Honda,ホンダ,RC213V,,,,確認済
2026,MotoGP,diogo-moreira,lcr,LCR Honda,ホンダ,RC213V,,,,確認済
2026,MotoGP,fabio-quartararo,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,,,確認済
2026,MotoGP,alex-rins,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,,,確認済
2026,MotoGP,toprak-razgatlioglu,pramac,Prima Pramac Yamaha MotoGP,ヤマハ,YZR-M1,,,,確認済
2026,MotoGP,jack-miller,pramac,Prima Pramac Yamaha MotoGP,ヤマハ,YZR-M1,,,,確認済
